full_fips,api_med_income,api_month_med_income
40139,27709,2309.08333333333
40127,20210,1684.16666666667
40069,22430,1869.16666666667
40007,26454,2204.5
40063,21859,1821.58333333333
40031,26011,2167.58333333333
40001,21003,1750.25
40137,25606,2133.83333333333
40019,26585,2215.41666666667
40055,19174,1597.83333333333
40091,21970,1830.83333333333
40099,26909,2242.41666666667
40115,21831,1819.25
40145,31492,2624.33333333333
40015,24226,2018.83333333333
40101,24813,2067.75
40013,23982,1998.5
41029,27407,2283.91666666667
41023,26332,2194.33333333333
41005,37878,3156.5
41057,25539,2128.25
41033,23072,1922.66666666667
41059,26520,2210
41009,31222,2601.83333333333
41065,27985,2332.08333333333
13209,22188,1849
13247,31407,2617.25
13309,19452,1621
13011,21895,1824.58333333333
13059,20153,1679.41666666667
13127,27542,2295.16666666667
13157,30862,2571.83333333333
13169,28674,2389.5
13215,24763,2063.58333333333
13259,18589,1549.08333333333
13287,21877,1823.08333333333
13003,22097,1841.41666666667
13007,25164,2097
13043,18675,1556.25
13045,25593,2132.75
13081,20029,1669.08333333333
13067,37999,3166.58333333333
13083,23075,1922.91666666667
13027,26162,2180.16666666667
13105,21348,1779
13165,16832,1402.66666666667
13217,26231,2185.91666666667
13071,22268,1855.66666666667
13063,25655,2137.91666666667
13139,28161,2346.75
15009,35474,2956.16666666667
16071,24288,2024
16045,22739,1894.91666666667
16003,26878,2239.83333333333
16053,24582,2048.5
16061,23597,1966.41666666667
16073,23583,1965.25
16021,24746,2062.16666666667
16029,25919,2159.91666666667
16005,24667,2055.58333333333
16019,27063,2255.25
16027,25210,2100.83333333333
16057,22682,1890.16666666667
17167,34933,2911.08333333333
17157,28650,2387.5
17141,31666,2638.83333333333
17137,26917,2243.08333333333
17193,25687,2140.58333333333
17071,27336,2278
17113,33417,2784.75
17145,27754,2312.83333333333
17161,30830,2569.16666666667
17185,26544,2212
17035,29450,2454.16666666667
17085,30920,2576.66666666667
17101,25994,2166.16666666667
17123,30372,2531
17021,30053,2504.41666666667
17077,21117,1759.75
17143,30634,2552.83333333333
17147,36317,3026.41666666667
17175,29537,2461.41666666667
17005,27042,2253.5
17015,29036,2419.66666666667
17083,31247,2603.91666666667
24027,56447,4703.91666666667
24033,40372,3364.33333333333
24003,45925,3827.08333333333
24005,38949,3245.75
24021,43752,3646
24009,48972,4081
24023,28250,2354.16666666667
24029,30144,2512
24031,49033,4086.08333333333
02050,14419,1201.58333333333
02185,51525,4293.75
02220,38659,3221.58333333333
02090,36644,3053.66666666667
02130,35398,2949.83333333333
02170,29828,2485.66666666667
02180,21213,1767.75
02070,23136,1928
02282,32159,2679.91666666667
02164,21080,1756.66666666667
02240,29888,2490.66666666667
02020,38390,3199.16666666667
02013,29177,2431.41666666667
02261,36760,3063.33333333333
02122,30696,2558
02230,35662,2971.83333333333
02198,23921,1993.41666666667
02195,28653,2387.75
02158,11520,960
04013,32158,2679.83333333333
04009,24123,2010.25
04023,22538,1878.16666666667
04012,20561,1713.41666666667
04015,24105,2008.75
04005,25094,2091.16666666667
04025,26689,2224.08333333333
04011,31420,2618.33333333333
04021,28080,2340
05099,23031,1919.25
05037,25915,2159.58333333333
05039,21699,1808.25
05027,19812,1651
05125,31869,2655.75
05141,20302,1691.83333333333
05065,21763,1813.58333333333
05063,22541,1878.41666666667
05083,21690,1807.5
05053,27153,2262.75
05047,22283,1856.91666666667
05109,22055,1837.91666666667
05069,24282,2023.5
05097,20328,1694
05127,20376,1698
05131,25248,2104
05033,25758,2146.5
05017,19980,1665
05071,20955,1746.25
05077,17433,1452.75
19125,31558,2629.83333333333
19183,32270,2689.16666666667
19197,30596,2549.66666666667
19029,28948,2412.33333333333
19035,30888,2574
19047,30641,2553.41666666667
19057,29964,2497
19065,26735,2227.91666666667
19085,33596,2799.66666666667
19109,32007,2667.25
19129,33333,2777.75
19133,27314,2276.16666666667
19139,31248,2604
19143,31817,2651.41666666667
19153,36061,3005.08333333333
19187,25830,2152.5
19169,23520,1960
19193,30541,2545.08333333333
19013,28001,2333.41666666667
19075,36676,3056.33333333333
19105,31435,2619.58333333333
19131,30614,2551.16666666667
19137,28472,2372.66666666667
19161,31386,2615.5
19149,36509,3042.41666666667
19019,32049,2670.75
19045,29943,2495.25
19053,22853,1904.41666666667
19101,25018,2084.83333333333
19005,29921,2493.41666666667
19113,34626,2885.5
19049,46694,3891.16666666667
19141,30548,2545.66666666667
20187,32121,2676.75
20119,31543,2628.58333333333
20125,24542,2045.16666666667
20151,27764,2313.66666666667
20153,27957,2329.75
20003,25546,2128.83333333333
20053,27225,2268.75
20061,30573,2547.75
20057,29089,2424.08333333333
20167,22825,1902.08333333333
20117,29842,2486.83333333333
20001,25762,2146.83333333333
20023,26798,2233.16666666667
20035,26974,2247.83333333333
20049,20737,1728.08333333333
20059,30681,2556.75
20083,31348,2612.33333333333
20089,24077,2006.41666666667
20159,26515,2209.58333333333
20185,28120,2343.33333333333
20139,28478,2373.16666666667
20031,29788,2482.33333333333
20037,23064,1922
20073,25421,2118.41666666667
24013,42385,3532.08333333333
24035,41965,3497.08333333333
24037,42884,3573.66666666667
24017,48391,4032.58333333333
24019,29113,2426.08333333333
24043,30035,2502.91666666667
24045,27278,2273.16666666667
24015,35836,2986.33333333333
24011,28293,2357.75
25025,34192,2849.33333333333
25007,39842,3320.16666666667
25017,46130,3844.16666666667
25005,32803,2733.58333333333
25013,28671,2389.25
25009,35990,2999.16666666667
25011,31875,2656.25
25027,35350,2945.83333333333
25015,28327,2360.58333333333
26033,22322,1860.16666666667
26115,31107,2592.25
26125,39352,3279.33333333333
26059,26318,2193.16666666667
26121,26491,2207.58333333333
26089,32008,2667.33333333333
26087,30352,2529.33333333333
26151,25829,2152.41666666667
26083,28204,2350.33333333333
26131,24120,2010
26139,30688,2557.33333333333
26001,23311,1942.58333333333
26067,29878,2489.83333333333
26079,24739,2061.58333333333
26021,27125,2260.41666666667
26129,21906,1825.5
26165,24167,2013.91666666667
26039,24226,2018.83333333333
26043,29516,2459.66666666667
26063,26855,2237.91666666667
26065,26089,2174.08333333333
26105,26094,2174.5
26109,25843,2153.58333333333
26113,24963,2080.25
26149,27909,2325.75
26159,27226,2268.83333333333
26011,24345,2028.75
26015,31940,2661.66666666667
26071,24450,2037.5
26019,27368,2280.66666666667
26153,22869,1905.75
26163,26659,2221.58333333333
26055,30814,2567.83333333333
26097,25157,2096.41666666667
26049,26871,2239.25
20099,25772,2147.66666666667
20173,30468,2539
20157,28486,2373.83333333333
20065,26768,2230.66666666667
20045,26292,2191
20179,32220,2685
20069,32514,2709.5
46121,18483,1540.25
46102,15163,1263.58333333333
53039,26430,2202.5
53027,26117,2176.41666666667
53069,26813,2234.41666666667
53025,26262,2188.5
53061,40501,3375.08333333333
54089,21911,1825.91666666667
54025,23115,1926.25
54057,26545,2212.08333333333
54041,23106,1925.5
54075,22409,1867.41666666667
54083,24193,2016.08333333333
54105,25048,2087.33333333333
54015,19222,1601.83333333333
54061,24705,2058.75
54103,23664,1972
54039,26777,2231.41666666667
54077,25533,2127.75
54085,24511,2042.58333333333
54043,23003,1916.91666666667
54007,23583,1965.25
54005,22829,1902.41666666667
54109,22398,1866.5
55033,26111,2175.91666666667
55043,26687,2223.91666666667
55117,32823,2735.25
55078,23783,1981.91666666667
55011,30910,2575.83333333333
55063,29863,2488.58333333333
55073,31870,2655.83333333333
55121,31989,2665.75
55027,32199,2683.25
55125,26808,2234
55071,30838,2569.83333333333
55013,27403,2283.58333333333
55029,32871,2739.25
55039,32247,2687.25
55091,29817,2484.75
55103,29523,2460.25
55137,27300,2275
55065,31460,2621.66666666667
55093,31494,2624.5
55015,38365,3197.08333333333
55059,31510,2625.83333333333
56019,31327,2610.58333333333
20199,31675,2639.58333333333
20017,24442,2036.83333333333
20189,29191,2432.58333333333
20183,25739,2144.91666666667
20067,33723,2810.25
26009,27113,2259.41666666667
26061,20905,1742.08333333333
26093,38524,3210.33333333333
26069,23828,1985.66666666667
26085,18793,1566.08333333333
26101,25053,2087.75
20085,30334,2527.83333333333
20095,31157,2596.41666666667
20109,26898,2241.5
20131,30556,2546.33333333333
20149,34454,2871.16666666667
20209,26878,2239.83333333333
20021,24412,2034.33333333333
20015,32402,2700.16666666667
20027,27977,2331.41666666667
20105,28105,2342.08333333333
20169,29229,2435.75
20191,29526,2460.5
20195,32477,2706.41666666667
20197,31168,2597.33333333333
20205,25522,2126.83333333333
20123,27353,2279.41666666667
20141,27770,2314.16666666667
20005,22503,1875.25
20055,30650,2554.16666666667
20075,29909,2492.41666666667
20103,32466,2705.5
20201,28288,2357.33333333333
20203,30813,2567.75
20129,28843,2403.58333333333
20137,23436,1953
20009,26586,2215.5
20029,26492,2207.66666666667
20047,30531,2544.25
20101,30275,2522.91666666667
20165,27188,2265.66666666667
20115,25715,2142.91666666667
20133,26323,2193.58333333333
20143,30751,2562.58333333333
20161,23025,1918.75
20007,26147,2178.91666666667
20041,26855,2237.91666666667
20087,35862,2988.5
21089,25769,2147.41666666667
21069,23978,1998.16666666667
21043,19272,1606
21081,26185,2182.08333333333
21111,31170,2597.5
21141,26673,2222.75
21161,24944,2078.66666666667
21191,26522,2210.16666666667
21201,26864,2238.66666666667
21215,36253,3021.08333333333
21011,24636,2053
21007,25285,2107.08333333333
21021,24245,2020.41666666667
21087,19829,1652.41666666667
21095,17709,1475.75
21159,22992,1916
21137,23142,1928.5
21171,20677,1723.08333333333
21183,23272,1939.33333333333
21225,25799,2149.91666666667
21233,22344,1862
48249,21554,1796.16666666667
48111,30367,2530.58333333333
26119,23146,1928.83333333333
26141,25208,2100.66666666667
26051,24249,2020.75
26077,27981,2331.75
26107,20605,1717.08333333333
26103,26510,2209.16666666667
26123,25457,2121.41666666667
26133,23975,1997.91666666667
26137,26743,2228.58333333333
26025,26362,2196.83333333333
26031,24672,2056
26095,23277,1939.75
26081,30869,2572.41666666667
26145,25778,2148.16666666667
26155,29626,2468.83333333333
26017,27109,2259.08333333333
26029,29017,2418.08333333333
26041,26120,2176.66666666667
26047,29031,2419.25
27071,27799,2316.58333333333
27097,30319,2526.58333333333
27113,34055,2837.91666666667
27147,34883,2906.91666666667
27167,36838,3069.83333333333
27001,26586,2215.5
27043,30273,2522.75
27101,31283,2606.91666666667
27067,31061,2588.41666666667
27075,32930,2744.16666666667
27133,32941,2745.08333333333
27135,32827,2735.58333333333
27155,32362,2696.83333333333
27005,31304,2608.66666666667
27053,40502,3375.16666666667
27015,32186,2682.16666666667
27023,32049,2670.75
27029,26597,2216.41666666667
27049,34672,2889.33333333333
27059,36132,3011
27063,33412,2784.33333333333
27099,30821,2568.41666666667
27115,26478,2206.5
27109,40157,3346.41666666667
27159,26026,2168.83333333333
27009,32419,2701.58333333333
27047,29777,2481.41666666667
27061,28962,2413.5
27121,33598,2799.83333333333
27149,27740,2311.66666666667
27151,30691,2557.58333333333
27033,30748,2562.33333333333
27139,43988,3665.66666666667
27157,34536,2878
27117,29023,2418.58333333333
27107,30234,2519.5
27103,33167,2763.91666666667
48157,40880,3406.66666666667
48235,30909,2575.75
48489,16793,1399.41666666667
48115,21316,1776.33333333333
48051,30170,2514.16666666667
48355,27335,2277.91666666667
48379,24729,2060.75
48385,20868,1739
48431,36827,3068.91666666667
48065,38411,3200.91666666667
48161,26288,2190.66666666667
48197,19629,1635.75
48045,24375,2031.25
48291,27199,2266.58333333333
48301,23750,1979.16666666667
48395,24907,2075.58333333333
48401,26176,2181.33333333333
48455,23576,1964.66666666667
48019,24939,2078.25
48075,27867,2322.25
48091,36265,3022.08333333333
48225,21103,1758.58333333333
48349,24951,2079.25
48415,27681,2306.75
48433,25331,2110.91666666667
48021,30057,2504.75
48025,20371,1697.58333333333
48103,27260,2271.66666666667
50021,30112,2509.33333333333
50017,31445,2620.41666666667
50027,31840,2653.33333333333
49049,26084,2173.66666666667
49013,30440,2536.66666666667
49047,26723,2226.91666666667
49011,34554,2879.5
49015,29209,2434.08333333333
49017,23253,1937.75
51093,35695,2974.58333333333
51620,26839,2236.58333333333
51678,8641,720.083333333333
51089,21493,1791.08333333333
51101,34612,2884.33333333333
51109,29405,2450.41666666667
51147,18060,1505
51165,30670,2555.83333333333
21035,20899,1741.58333333333
21045,19094,1591.16666666667
21047,26667,2222.25
21059,27831,2319.25
21085,23040,1920
21101,26733,2227.75
21103,25639,2136.58333333333
21107,26085,2173.75
21109,20182,1681.83333333333
21125,22721,1893.41666666667
21157,27833,2319.41666666667
21163,29352,2446
21173,24173,2014.41666666667
21181,21681,1806.75
21185,41157,3429.75
27041,33855,2821.25
27051,30741,2561.75
27069,32384,2698.66666666667
27079,35685,2973.75
21187,24982,2081.83333333333
21203,19607,1633.91666666667
21209,33307,2775.58333333333
21227,25057,2088.08333333333
21003,22110,1842.5
21017,26389,2199.08333333333
21029,31348,2612.33333333333
21055,22431,1869.25
21075,20198,1683.16666666667
21119,16796,1399.66666666667
21165,23848,1987.33333333333
21177,20938,1744.83333333333
21193,21114,1759.5
21237,14180,1181.66666666667
21051,16369,1364.08333333333
21013,15563,1296.91666666667
21057,18583,1548.58333333333
21083,24822,2068.5
21129,16665,1388.75
21031,24598,2049.83333333333
21061,21545,1795.41666666667
21097,24369,2030.75
21023,25861,2155.08333333333
21179,30824,2568.66666666667
21231,19356,1613
21155,23359,1946.58333333333
21221,27365,2280.41666666667
21015,36732,3061
21113,27057,2254.75
21121,17124,1427
21133,19483,1623.58333333333
21139,24648,2054
21195,20813,1734.41666666667
21211,30536,2544.66666666667
21005,31028,2585.66666666667
21027,23373,1947.75
21073,32347,2695.58333333333
21147,15671,1305.91666666667
21151,22905,1908.75
21169,19767,1647.25
21189,17266,1438.83333333333
21213,26604,2217
21049,27322,2276.83333333333
21219,26469,2205.75
21041,22711,1892.58333333333
21053,19275,1606.25
21077,25496,2124.66666666667
22083,20158,1679.83333333333
27087,24792,2066
27025,38960,3246.66666666667
27127,29501,2458.41666666667
27173,30470,2539.16666666667
27153,28929,2410.75
27007,25619,2134.91666666667
27013,27486,2290.5
27055,34148,2845.66666666667
27073,29450,2454.16666666667
27077,24131,2010.91666666667
27111,31660,2638.33333333333
27161,30688,2557.33333333333
27137,29063,2421.91666666667
27003,39688,3307.33333333333
27145,30470,2539.16666666667
27037,42103,3508.58333333333
27083,30699,2558.25
27089,33917,2826.41666666667
27129,31212,2601
27163,44418,3701.5
27031,32016,2668
29103,20024,1668.66666666667
29139,27625,2302.08333333333
29207,22608,1884
29007,23257,1938.08333333333
29077,26445,2203.75
29185,21077,1756.41666666667
29197,22271,1855.91666666667
29029,24976,2081.33333333333
29099,32137,2678.08333333333
29143,23739,1978.25
29173,28251,2354.25
30017,28832,2402.66666666667
30075,31362,2613.5
30085,22477,1873.08333333333
30051,26465,2205.41666666667
30083,32507,2708.91666666667
30101,24360,2030
30019,32053,2671.08333333333
30045,26422,2201.83333333333
30023,23700,1975
30055,27143,2261.91666666667
30087,28115,2342.91666666667
30021,29196,2433
30007,30913,2576.08333333333
30071,26228,2185.66666666667
31009,29141,2428.41666666667
31049,26051,2170.91666666667
31113,25338,2111.5
31169,30097,2508.08333333333
31001,28213,2351.08333333333
31011,32416,2701.33333333333
22099,25297,2108.08333333333
22115,26098,2174.83333333333
22127,21224,1768.66666666667
22033,28441,2370.08333333333
22085,20945,1745.41666666667
22003,22405,1867.08333333333
22065,18095,1507.91666666667
22053,22566,1880.5
22093,26341,2195.08333333333
22043,20236,1686.33333333333
22125,30783,2565.25
22051,29735,2477.91666666667
01099,20706,1725.5
01079,24698,2058.16666666667
01081,25439,2119.91666666667
01093,20344,1695.33333333333
01107,20311,1692.58333333333
01119,15278,1273.16666666667
01073,29369,2447.41666666667
01023,20652,1721
01059,24210,2017.5
01091,22415,1867.91666666667
01113,24726,2060.5
01019,23121,1926.75
01039,24623,2051.91666666667
01041,21337,1778.08333333333
01047,20682,1723.5
01077,26007,2167.25
01085,17895,1491.25
01087,17540,1461.66666666667
01083,28473,2372.75
01117,38053,3171.08333333333
01133,20905,1742.08333333333
01003,29802,2483.5
01051,29988,2499
01071,24004,2000.33333333333
01121,22313,1859.41666666667
01129,21647,1803.91666666667
01027,22404,1867
01103,26510,2209.16666666667
01109,20958,1746.5
01033,25308,2109
01045,24767,2063.91666666667
01065,19167,1597.25
01049,21951,1829.25
01053,22986,1915.5
01111,24128,2010.66666666667
01097,25908,2159
01105,17576,1464.66666666667
01029,23433,1952.75
01035,21085,1757.08333333333
01005,17963,1496.91666666667
01007,21958,1829.83333333333
01015,24069,2005.75
01025,21613,1801.08333333333
01057,21529,1794.08333333333
31149,32198,2683.16666666667
31163,28496,2374.66666666667
22011,25940,2161.66666666667
22013,20695,1724.58333333333
22015,29338,2444.83333333333
22023,30517,2543.08333333333
22037,26177,2181.41666666667
22095,27932,2327.66666666667
22075,28697,2391.41666666667
22073,24755,2062.91666666667
22117,19978,1664.83333333333
22097,20843,1736.91666666667
22001,22795,1899.58333333333
22101,25255,2104.58333333333
22103,31566,2630.5
22111,24154,2012.83333333333
22017,23699,1974.91666666667
22005,37330,3110.83333333333
22055,29443,2453.58333333333
22045,24423,2035.25
22061,20228,1685.66666666667
22091,22444,1870.33333333333
22119,17267,1438.91666666667
22031,25566,2130.5
22047,25164,2097
22063,31434,2619.5
22067,20371,1697.58333333333
22071,26095,2174.58333333333
22109,25850,2154.16666666667
22019,27057,2254.75
22027,16244,1353.66666666667
22009,21711,1809.25
22049,21417,1784.75
22077,24851,2070.91666666667
22089,36001,3000.08333333333
22057,27296,2274.66666666667
22107,15723,1310.25
22059,21949,1829.08333333333
23015,29871,2489.25
23027,27241,2270.08333333333
23021,21687,1807.25
23003,22893,1907.75
23029,22871,1905.91666666667
23013,29602,2466.83333333333
23023,33990,2832.5
23011,29341,2445.08333333333
23007,25350,2112.5
23009,29700,2475
24510,29943,2495.25
24039,20174,1681.16666666667
24025,41771,3480.91666666667
24001,22555,1879.58333333333
31093,30998,2583.16666666667
31073,33845,2820.41666666667
31153,39856,3321.33333333333
31015,25286,2107.16666666667
31059,31831,2652.58333333333
31091,25673,2139.41666666667
31159,31663,2638.58333333333
31181,29290,2440.83333333333
31023,31456,2621.33333333333
31005,26184,2182
31067,30137,2511.41666666667
31099,32080,2673.33333333333
31119,30202,2516.83333333333
31137,31342,2611.83333333333
31179,24036,2003
31107,28390,2365.83333333333
31121,30243,2520.25
31133,25463,2121.91666666667
31183,31615,2634.58333333333
32015,39984,3332
32009,26310,2192.5
32021,24316,2026.33333333333
32017,30739,2561.58333333333
32031,32659,2721.58333333333
32510,31335,2611.25
33013,35807,2983.91666666667
33001,32332,2694.33333333333
33017,31687,2640.58333333333
34025,43508,3625.66666666667
34037,42781,3565.08333333333
34013,32062,2671.83333333333
34015,39098,3258.16666666667
34031,31272,2606
34003,46138,3844.83333333333
34041,38468,3205.66666666667
34005,41780,3481.66666666667
35029,16620,1385
35055,22060,1838.33333333333
35007,22717,1893.08333333333
35021,21086,1757.16666666667
35037,19569,1630.75
28103,17847,1487.25
28137,24970,2080.83333333333
28107,21299,1774.91666666667
28161,21930,1827.5
19189,30414,2534.5
19165,32322,2693.5
19007,24013,2001.08333333333
19095,33102,2758.5
19145,27928,2327.33333333333
19191,30273,2522.75
19155,31953,2662.75
19127,30385,2532.08333333333
19015,33532,2794.33333333333
19021,29438,2453.16666666667
19089,31701,2641.75
19077,31673,2639.41666666667
19091,30442,2536.83333333333
19121,35347,2945.58333333333
72061,,
72053,,
72007,,
72065,,
72133,,
72097,,
72119,,
72011,,
72033,,
72055,,
72087,,
72085,,
72145,,
05073,21109,1759.08333333333
05107,20294,1691.16666666667
05149,23158,1929.83333333333
05011,26213,2184.41666666667
05113,20349,1695.75
05103,21126,1760.5
05081,25886,2157.16666666667
05091,24076,2006.33333333333
05145,23470,1955.83333333333
06033,25172,2097.66666666667
06115,27877,2323.08333333333
06035,30814,2567.83333333333
06097,36623,3051.91666666667
06025,18245,1520.41666666667
06001,43583,3631.91666666667
06055,37953,3162.75
06091,28138,2344.83333333333
06113,30331,2527.58333333333
06057,32359,2696.58333333333
06045,26784,2232
06037,29985,2498.75
06085,47584,3965.33333333333
06093,25576,2131.33333333333
06015,23493,1957.75
08015,30011,2500.91666666667
08045,36618,3051.5
08059,41035,3419.58333333333
08103,30251,2520.91666666667
08021,20882,1740.16666666667
08001,34088,2840.66666666667
08037,38850,3237.5
08081,30196,2516.33333333333
08017,32727,2727.25
01101,26487,2207.25
01095,24278,2023.16666666667
01009,26976,2248
01067,23973,1997.75
01089,32588,2715.66666666667
01001,29725,2477.08333333333
01123,24621,2051.75
01061,22376,1864.66666666667
01131,17766,1480.5
02016,35204,2933.66666666667
02060,38804,3233.66666666667
02150,31806,2650.5
02188,18986,1582.16666666667
47107,22440,1870
47117,28320,2360
47143,23097,1924.75
47151,20467,1705.58333333333
47001,26136,2178
47049,19473,1622.75
47053,24373,2031.08333333333
47069,20987,1748.91666666667
47105,28529,2377.41666666667
47149,32018,2668.16666666667
47159,28205,2350.41666666667
47189,35388,2949
47171,21814,1817.83333333333
35027,23730,1977.5
35005,22812,1901
35025,28748,2395.66666666667
35049,32693,2724.41666666667
35059,23643,1970.25
35051,17281,1440.08333333333
35053,16986,1415.5
35041,19323,1610.25
35013,20801,1733.41666666667
35028,66708,5559
35039,25481,2123.41666666667
35047,19308,1609
35061,24497,2041.41666666667
35057,20651,1720.91666666667
35001,28973,2414.41666666667
35035,21871,1822.58333333333
35006,20443,1703.58333333333
35011,23838,1986.5
35019,19409,1617.41666666667
35003,22920,1910
36005,22232,1852.66666666667
36067,32772,2731
36019,29129,2427.41666666667
36099,29451,2454.25
36079,42440,3536.66666666667
36043,28005,2333.75
36069,33098,2758.16666666667
36101,28431,2369.25
36041,23364,1947
36013,25114,2092.83333333333
36047,31406,2617.16666666667
36107,31430,2619.16666666667
36073,28415,2367.91666666667
36091,41391,3449.25
36021,33048,2754
36049,29392,2449.33333333333
36119,42615,3551.25
36025,26032,2169.33333333333
36057,26952,2246
36085,39777,3314.75
36089,25915,2159.58333333333
36109,27572,2297.66666666667
36113,32238,2686.5
36023,26380,2198.33333333333
36027,35996,2999.66666666667
56031,26585,2215.41666666667
56033,34758,2896.5
56003,26237,2186.41666666667
56011,33258,2771.5
56029,31160,2596.66666666667
56001,22850,1904.16666666667
56007,31516,2626.33333333333
56015,27496,2291.33333333333
56041,29557,2463.08333333333
56043,29327,2443.91666666667
56017,27960,2330
56013,27725,2310.41666666667
56035,33412,2784.33333333333
56045,27367,2280.58333333333
72009,,
72077,,
72079,,
72001,,
72027,,
72103,,
72105,,
72013,,
72015,,
72115,,
72057,,
72049,,
72063,,
72017,,
72153,,
72005,,
72023,,
72109,,
72149,,
72031,,
72035,,
72069,,
72101,,
72139,,
72091,,
72111,,
72117,,
72125,,
72131,,
36055,31426,2618.83333333333
36065,30286,2523.83333333333
36111,31547,2628.91666666667
36015,28854,2404.5
36051,29939,2494.91666666667
36077,25415,2117.91666666667
36039,28253,2354.41666666667
36001,34723,2893.58333333333
36003,23709,1975.75
36009,26389,2199.08333333333
36053,30568,2547.33333333333
36093,31997,2666.41666666667
36037,30771,2564.25
36123,26361,2196.75
37079,22002,1833.5
37121,25087,2090.58333333333
37041,27338,2278.16666666667
37005,20795,1732.91666666667
37027,23742,1978.5
37035,27887,2323.91666666667
37045,23432,1952.66666666667
37049,27714,2309.5
37065,21874,1822.83333333333
37077,27413,2284.41666666667
37085,27340,2278.33333333333
37093,26299,2191.58333333333
37089,29652,2471
37095,20806,1733.83333333333
37097,30102,2508.5
37119,35339,2944.91666666667
37131,22203,1850.25
37147,25313,2109.41666666667
37159,26346,2195.5
37181,22006,1833.83333333333
37039,22947,1912.25
37053,35901,2991.75
37179,34405,2867.08333333333
37193,23989,1999.08333333333
37127,25978,2164.83333333333
37003,25797,2149.75
37055,30728,2560.66666666667
37185,21858,1821.5
37195,24755,2062.91666666667
37073,28354,2362.83333333333
37075,20279,1689.91666666667
37115,25148,2095.66666666667
37137,24135,2011.25
37149,26725,2227.08333333333
37151,25976,2164.66666666667
37169,26907,2242.25
37187,18139,1511.58333333333
37043,26318,2193.16666666667
37051,26713,2226.08333333333
37081,28890,2407.5
37099,21959,1829.91666666667
37139,26855,2237.91666666667
37155,21284,1773.66666666667
37173,21291,1774.25
37183,39798,3316.5
37007,22474,1872.83333333333
37111,24450,2037.5
37069,29127,2427.25
37103,22170,1847.5
37113,25439,2119.91666666667
37019,28184,2348.66666666667
37175,26010,2167.5
37013,25665,2138.75
37047,22271,1855.91666666667
37109,30413,2534.41666666667
37123,23955,1996.25
37135,31605,2633.75
37153,21211,1767.58333333333
37163,22516,1876.33333333333
37171,24505,2042.08333333333
37011,20407,1700.58333333333
37021,28525,2377.08333333333
37025,32366,2697.16666666667
37033,24309,2025.75
37059,30029,2502.41666666667
37057,27077,2256.41666666667
37061,21302,1775.16666666667
37063,34059,2838.25
37091,21356,1779.66666666667
37105,25799,2149.91666666667
37129,29520,2460
37141,27265,2272.08333333333
37191,25285,2107.08333333333
37165,21543,1795.25
37189,19690,1640.83333333333
37083,20754,1729.5
37001,27734,2311.16666666667
37177,19358,1613.16666666667
38089,40418,3368.16666666667
38103,35014,2917.83333333333
38013,43809,3650.75
38061,37826,3152.16666666667
38105,45062,3755.16666666667
38007,39375,3281.25
38043,30481,2540.08333333333
38019,35633,2969.41666666667
38037,28966,2413.83333333333
38049,38176,3181.33333333333
38091,42361,3530.08333333333
38005,26089,2174.08333333333
38045,35498,2958.16666666667
38059,38107,3175.58333333333
38025,37402,3116.83333333333
38051,30646,2553.83333333333
38063,31642,2636.83333333333
38079,27424,2285.33333333333
38099,33699,2808.25
38009,31982,2665.16666666667
38003,32744,2728.66666666667
38035,30264,2522
38053,39784,3315.33333333333
38055,36014,3001.16666666667
38069,27453,2287.75
38075,40758,3396.5
38011,33791,2815.91666666667
38015,40277,3356.41666666667
38047,32098,2674.83333333333
38065,40809,3400.75
38093,31343,2611.91666666667
38071,30193,2516.08333333333
38031,35118,2926.5
38039,31869,2655.75
38083,31402,2616.83333333333
38087,30568,2547.33333333333
39159,39845,3320.41666666667
39131,23430,1952.5
39125,28873,2406.08333333333
39061,31579,2631.58333333333
39049,32427,2702.25
39101,23412,1951
39157,27316,2276.33333333333
39169,29052,2421
39015,28635,2386.25
39017,31637,2636.41666666667
39067,25261,2105.08333333333
39083,27404,2283.66666666667
39089,31000,2583.33333333333
39139,25390,2115.83333333333
39163,23750,1979.16666666667
39019,29667,2472.25
39063,31737,2644.75
39025,32761,2730.08333333333
39045,32050,2670.83333333333
39039,30487,2540.58333333333
39071,23646,1970.5
39069,31093,2591.08333333333
39081,25577,2131.41666666667
39133,27359,2279.91666666667
39137,34795,2899.58333333333
39013,25252,2104.33333333333
39027,27859,2321.58333333333
39047,27986,2332.16666666667
39127,24862,2071.83333333333
39129,30721,2560.08333333333
39097,31612,2634.33333333333
39119,25116,2093
39143,29611,2467.58333333333
39161,30494,2541.16666666667
39167,26399,2199.91666666667
39011,32918,2743.16666666667
39037,29106,2425.5
39123,30701,2558.41666666667
39065,25434,2119.5
39079,24981,2081.75
39077,28398,2366.5
39009,16021,1335.08333333333
39001,20725,1727.08333333333
39103,37069,3089.08333333333
39095,27602,2300.16666666667
39121,22922,1910.16666666667
72021,,
72029,,
72045,,
72075,,
72083,,
72047,,
72095,,
72113,,
72135,,
72137,,
72147,,
72151,,
72003,,
72025,,
72041,,
72043,,
72051,,
72089,,
72019,,
72107,,
72129,,
72037,,
72039,,
72071,,
72073,,
72081,,
72127,,
72143,,
72093,,
39147,26909,2242.41666666667
39151,27962,2330.16666666667
39031,24872,2072.66666666667
39041,46471,3872.58333333333
39055,36968,3080.66666666667
39073,26156,2179.66666666667
